page,link_text,target,resolution_status,target_exists,target_type,problem,recommended_fix
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e70b5df8-1aa79659.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e70b5df8-1aa79659.html,Microsoft.Graph.BackupRestore.internal.psm1,Microsoft.Graph.BackupRestore.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,Microsoft.Graph.Mail.psd1,Microsoft.Graph.Mail.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e80c765d-4e3464e9.html,Microsoft.Graph.Mail.psm1,Microsoft.Graph.Mail.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8a07ae9-03651264.html,Back,../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8a07ae9-03651264.html,2.35.1/,2.35.1/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8a07ae9-03651264.html,2.36.1/,2.36.1/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8ac16c5-c36cfa57.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8ac16c5-c36cfa57.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8ef36ac-1c311a5d.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e8ef36ac-1c311a5d.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e9858adf-3cac85df.html,Back,../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e9858adf-3cac85df.html,2.35.0/,2.35.0/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e9858adf-3cac85df.html,2.35.1/,2.35.1/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e987e058-f36cfd00.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e987e058-f36cfd00.html,Microsoft.Graph.ChangeNotifications.internal.psm1,Microsoft.Graph.ChangeNotifications.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e9e40f8a-81a25587.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e9e40f8a-81a25587.html,Microsoft.Graph.Devices.ServiceAnnouncement.internal.psm1,Microsoft.Graph.Devices.ServiceAnnouncement.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-eb06784c-079f7445.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-eb06784c-079f7445.html,Microsoft.Graph.Identity.SignIns.custom.psm1,Microsoft.Graph.Identity.SignIns.custom.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-eb34d55d-8a32102f.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-eb34d55d-8a32102f.html,Microsoft.Graph.Groups.custom.psm1,Microsoft.Graph.Groups.custom.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-eb8d0e0c-2fd013e3.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-eb8d0e0c-2fd013e3.html,Microsoft.Graph.Users.internal.psm1,Microsoft.Graph.Users.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ebfbdbaa-d1784d0b.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ebfbdbaa-d1784d0b.html,Microsoft.Graph.BackupRestore.internal.psm1,Microsoft.Graph.BackupRestore.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ec51b6e5-72f3eff1.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ec51b6e5-72f3eff1.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ec8eb128-5ad1ba0e.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ec8eb128-5ad1ba0e.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
